Period,Code,Sex,Age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,50-54,35.22165,35.16665,35.27665,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,55-59,30.58377,30.53035,30.63719,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,60-64,26.07458,26.02333,26.12583,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,65-69,21.72553,21.67696,21.7741,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,70-74,17.52695,17.48042,17.57348,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,75-79,13.59755,13.55366,13.64144,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,80-84,10.06595,10.02468,10.10722,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,85-89,7.1269,7.08619,7.16761,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000008,F,90plus,4.91534,4.86663,4.96406,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,lessthan1,80.19828,80.10814,80.28841,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,01-04,79.49363,79.40896,79.5783,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,05-09,75.5431,75.45929,75.6269,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,10-14,70.56475,70.4813,70.64819,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,15-19,65.5944,65.51146,65.67735,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,20-24,60.67918,60.5974,60.76096,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,25-29,55.82605,55.74598,55.90612,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,30-34,50.99402,50.91587,51.07216,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,35-39,46.18297,46.10694,46.25901,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,40-44,41.41636,41.34282,41.48989,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,45-49,36.74914,36.67842,36.81986,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,50-54,32.16779,32.09972,32.23586,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,55-59,27.67113,27.60569,27.73656,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,60-64,23.32678,23.26461,23.38895,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,65-69,19.24241,19.18417,19.30065,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,70-74,15.33173,15.276,15.38746,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,75-79,11.76131,11.70844,11.81418,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,80-84,8.58386,8.53328,8.63444,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,85-89,6.01076,5.95859,6.06293,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,M,90plus,4.14887,4.07894,4.2188,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,lessthan1,83.81305,83.729,83.8971,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,01-04,83.06046,82.98189,83.13904,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,05-09,79.0935,79.01561,79.17138,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,10-14,74.1139,74.03642,74.19138,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,15-19,69.13797,69.06098,69.21496,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,20-24,64.20177,64.12586,64.27768,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,25-29,59.27742,59.20262,59.35222,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,30-34,54.37959,54.30623,54.45295,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,35-39,49.5,49.42821,49.57179,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,40-44,44.64748,44.57752,44.71745,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,45-49,39.85256,39.78458,39.92055,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,50-54,35.13695,35.07104,35.20285,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,55-59,30.51169,30.44812,30.57527,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,60-64,26.00069,25.94005,26.06134,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,65-69,21.65778,21.60054,21.71502,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,70-74,17.44597,17.39127,17.50068,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,75-79,13.49292,13.44143,13.54441,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,80-84,9.94318,9.89525,9.99111,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,85-89,6.96119,6.91452,7.00785,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000009,F,90plus,4.73344,4.67802,4.78886,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,lessthan1,77.93523,77.80147,78.06899,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,01-04,77.2341,77.10769,77.36051,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,05-09,73.28442,73.15917,73.40967,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,10-14,68.30847,68.18373,68.4332,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,15-19,63.35139,63.2276,63.47519,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,20-24,58.46355,58.34182,58.58529,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,25-29,53.61529,53.49559,53.73498,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,30-34,48.81134,48.69429,48.92839,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,35-39,44.09733,43.98422,44.21045,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,40-44,39.48168,39.37386,39.5895,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,45-49,34.94399,34.84184,35.04613,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,50-54,30.44921,30.35153,30.54689,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,55-59,26.02087,25.92696,26.11477,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,60-64,21.78458,21.695,21.87416,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,65-69,17.87332,17.7893,17.95735,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,70-74,14.18941,14.10941,14.26941,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,75-79,10.81443,10.7384,10.89046,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,80-84,7.95017,7.87676,8.02358,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,85-89,5.63231,5.55362,5.71101,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,M,90plus,4.00167,3.8885,4.11483,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,lessthan1,81.58722,81.4665,81.70794,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,01-04,80.80849,80.69461,80.92237,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,05-09,76.86467,76.75245,76.9769,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,10-14,71.87796,71.76609,71.98984,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,15-19,66.90186,66.79065,67.01306,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,20-24,61.95418,61.8442,62.06415,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,25-29,57.00731,56.89827,57.11635,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,30-34,52.1006,51.99313,52.20808,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,35-39,47.23494,47.12962,47.34027,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,40-44,42.43544,42.33326,42.53762,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,45-49,37.69105,37.59237,37.78974,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,50-54,33.05764,32.96257,33.15271,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,55-59,28.50132,28.40963,28.593,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,60-64,24.0987,24.0111,24.18629,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,65-69,19.91806,19.83576,20.00037,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,70-74,15.91302,15.83501,15.99103,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,75-79,12.27449,12.202,12.34699,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,80-84,9.05417,8.98656,9.12178,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,85-89,6.33427,6.26701,6.40152,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000001,F,90plus,4.39086,4.30633,4.47538,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,lessthan1,78.18899,78.10776,78.27021,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,01-04,77.57223,77.49614,77.64832,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,05-09,73.62696,73.55158,73.70234,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,10-14,68.6614,68.58644,68.73636,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,15-19,63.70351,63.62908,63.77794,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,20-24,58.80803,58.73476,58.88129,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,25-29,53.93436,53.86223,54.0065,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,30-34,49.09052,49.01962,49.16142,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,35-39,44.29875,44.22945,44.36805,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,40-44,39.58196,39.5148,39.64912,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,45-49,35.00079,34.93636,35.06521,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,50-54,30.52289,30.46092,30.58486,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,55-59,26.16245,26.10288,26.22202,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,60-64,21.97624,21.91946,22.03302,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,65-69,18.04524,17.99183,18.09865,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,70-74,14.35506,14.30392,14.4062,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,75-79,11.00672,10.95762,11.05582,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,80-84,8.14258,8.09436,8.1908,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,85-89,5.8721,5.8199,5.9243,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,M,90plus,4.21004,4.1361,4.28397,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,lessthan1,81.7534,81.67664,81.83016,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,01-04,81.09286,81.02152,81.16419,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,05-09,77.14573,77.07522,77.21624,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,10-14,72.17391,72.10382,72.24401,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,15-19,67.20232,67.13266,67.27198,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,20-24,62.27194,62.20322,62.34065,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,25-29,57.33571,57.26768,57.40374,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,30-34,52.41382,52.34653,52.48111,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,35-39,47.54305,47.4769,47.60919,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,40-44,42.75009,42.68575,42.81442,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,45-49,38.02675,37.9645,38.08901,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,50-54,33.38244,33.32214,33.44273,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,55-59,28.83302,28.77475,28.89128,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,60-64,24.4198,24.36407,24.47553,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,65-69,20.22665,20.17426,20.27905,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,70-74,16.23649,16.18684,16.28613,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,75-79,12.55721,12.51063,12.60379,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,80-84,9.30051,9.25677,9.34425,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,85-89,6.58178,6.5383,6.62526,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000002,F,90plus,4.54956,4.49576,4.60336,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,lessthan1,78.65558,78.56315,78.74801,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,01-04,78.00101,77.91408,78.08793,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,05-09,74.05832,73.97228,74.14436,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,10-14,69.08615,69.0005,69.17179,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,15-19,64.11553,64.03032,64.20073,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,20-24,59.21496,59.13104,59.29889,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,25-29,54.36104,54.27853,54.44356,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,30-34,49.53791,49.45707,49.61876,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,35-39,44.75868,44.67991,44.83744,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,40-44,40.05268,39.97659,40.12876,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,45-49,35.4411,35.36805,35.51415,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,50-54,30.90516,30.83476,30.97556,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,55-59,26.43909,26.37117,26.50701,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,60-64,22.17269,22.10788,22.23751,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,65-69,18.17292,18.11195,18.23389,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,70-74,14.43294,14.37483,14.49105,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,75-79,11.03187,10.97655,11.08719,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,80-84,8.10035,8.0471,8.1536,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,85-89,5.71238,5.6562,5.76857,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,M,90plus,3.98103,3.90305,4.059,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,lessthan1,82.3792,82.29184,82.46656,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,01-04,81.6855,81.60396,81.76704,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,05-09,77.73457,77.65393,77.81521,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,10-14,72.76136,72.68118,72.84154,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,15-19,67.79831,67.71878,67.87783,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,20-24,62.84997,62.77125,62.92869,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,25-29,57.90565,57.82758,57.98371,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,30-34,52.98731,52.91018,53.06445,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,35-39,48.10753,48.03167,48.18339,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,40-44,43.30566,43.23188,43.37944,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,45-49,38.55696,38.48545,38.62847,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,50-54,33.86778,33.79834,33.93721,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,55-59,29.28636,29.21928,29.35345,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,60-64,24.81988,24.7556,24.88415,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,65-69,20.57202,20.51149,20.63255,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,70-74,16.51899,16.46158,16.57639,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,75-79,12.74059,12.68664,12.79454,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,80-84,9.41855,9.36801,9.46909,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,85-89,6.64581,6.59561,6.69601,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000003,F,90plus,4.53073,4.46924,4.59222,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,lessthan1,79.36508,79.26723,79.46292,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,01-04,78.73611,78.64512,78.8271,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,05-09,74.78253,74.69236,74.87269,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,10-14,69.80823,69.71849,69.89798,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,15-19,64.83705,64.74779,64.9263,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,20-24,59.92914,59.8412,60.01708,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,25-29,55.06085,54.97438,55.14732,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,30-34,50.21705,50.13236,50.30174,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,35-39,45.41182,45.32931,45.49434,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,40-44,40.66647,40.58662,40.74631,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,45-49,36.02286,35.94612,36.0996,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,50-54,31.42867,31.3545,31.50283,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,55-59,26.94829,26.87677,27.01981,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,60-64,22.64518,22.57701,22.71334,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,65-69,18.58369,18.51959,18.64779,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,70-74,14.77147,14.71035,14.83259,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,75-79,11.25487,11.19636,11.31337,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,80-84,8.23259,8.17657,8.28861,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,85-89,5.75786,5.69988,5.81585,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,M,90plus,3.90523,3.82681,3.98364,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,lessthan1,82.85059,82.75867,82.9425,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,01-04,82.16017,82.07508,82.24527,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,05-09,78.18939,78.1049,78.27387,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,10-14,73.20752,73.12338,73.29165,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,15-19,68.23543,68.15186,68.319,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,20-24,63.28606,63.20336,63.36875,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,25-29,58.33499,58.25297,58.417,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,30-34,53.41761,53.33669,53.49852,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,35-39,48.53336,48.45388,48.61285,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,40-44,43.68876,43.61109,43.76643,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,45-49,38.90401,38.82843,38.97959,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,50-54,34.19632,34.12282,34.26981,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,55-59,29.59442,29.52328,29.66556,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,60-64,25.12007,25.05197,25.18818,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,65-69,20.80431,20.73983,20.86878,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,70-74,16.69051,16.62902,16.75199,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,75-79,12.87799,12.8198,12.93619,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,80-84,9.49541,9.44097,9.54986,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,85-89,6.67437,6.62095,6.72779,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000004,F,90plus,4.5764,4.51144,4.64137,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,lessthan1,78.80315,78.711,78.8953,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,01-04,78.33848,78.25418,78.42277,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,05-09,74.39434,74.31085,74.47784,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,10-14,69.43067,69.34767,69.51367,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,15-19,64.47395,64.39154,64.55635,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,20-24,59.5521,59.47064,59.63355,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,25-29,54.68414,54.60398,54.7643,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,30-34,49.8438,49.76507,49.92253,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,35-39,45.06623,44.98948,45.14299,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,40-44,40.32385,40.24932,40.39837,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,45-49,35.6836,35.61173,35.75547,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,50-54,31.14632,31.07698,31.21566,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,55-59,26.70701,26.6402,26.77383,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,60-64,22.45758,22.39401,22.52115,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,65-69,18.45614,18.39649,18.51579,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,70-74,14.73127,14.67479,14.78774,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,75-79,11.26488,11.21092,11.31885,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,80-84,8.28647,8.23434,8.3386,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,85-89,5.83265,5.77783,5.88748,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,M,90plus,4.05627,3.98016,4.13239,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,lessthan1,82.7001,82.61335,82.78684,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,01-04,82.1098,82.03024,82.18936,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,05-09,78.15758,78.07884,78.23631,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,10-14,73.18859,73.11036,73.26683,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,15-19,68.2172,68.13944,68.29496,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,20-24,63.26693,63.1899,63.34395,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,25-29,58.34281,58.2667,58.41892,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,30-34,53.42725,53.35205,53.50244,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,35-39,48.54624,48.47228,48.62021,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,40-44,43.72018,43.64794,43.79243,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,45-49,38.95557,38.88536,39.02579,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,50-54,34.25582,34.18753,34.32411,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,55-59,29.6601,29.59401,29.7262,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,60-64,25.20233,25.13916,25.2655,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,65-69,20.93052,20.87099,20.99006,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,70-74,16.88536,16.82914,16.94159,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,75-79,13.04756,12.99445,13.10068,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,80-84,9.60268,9.5527,9.65266,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,85-89,6.77152,6.72206,6.82099,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000005,F,90plus,4.66853,4.60811,4.72894,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,lessthan1,80.35981,80.2754,80.44422,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,01-04,79.63083,79.55071,79.71095,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,05-09,75.67254,75.59304,75.75204,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,10-14,70.69926,70.62013,70.77839,LE
