Period,Code,Sex,age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,65-69,19.62756,19.56746,19.68765,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,70-74,15.69424,15.63731,15.75116,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,75-79,12.14277,12.08973,12.1958,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,80-84,9.03053,8.98012,9.08093,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,85-89,6.46692,6.41527,6.51857,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,S92000003,F,90plus,4.55768,4.49149,4.62388,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,lessthan1,78.4232,78.30051,78.54588,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,01-04,77.75495,77.63966,77.87024,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,05-09,73.80415,73.68991,73.91839,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,10-14,68.83787,68.72434,68.95139,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,15-19,63.86476,63.75177,63.97775,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,20-24,58.95478,58.84322,59.06634,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,25-29,54.11288,54.00333,54.22243,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,30-34,49.31895,49.21227,49.42564,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,35-39,44.55891,44.4555,44.66231,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,40-44,39.87072,39.77152,39.96992,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,45-49,35.25321,35.15777,35.34865,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,50-54,30.72767,30.63586,30.81947,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,55-59,26.27859,26.19043,26.36675,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,60-64,22.05654,21.97313,22.13994,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,65-69,18.08963,18.01077,18.16848,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,70-74,14.35165,14.276,14.4273,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,75-79,11.02943,10.9576,11.10127,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,80-84,8.11982,8.04968,8.18996,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,85-89,5.76366,5.68864,5.83868,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,M,90plus,4.05755,3.95106,4.16403,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,lessthan1,82.30411,82.18982,82.41839,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,01-04,81.57474,81.46775,81.68173,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,05-09,77.61247,77.50646,77.71848,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,10-14,72.63632,72.53092,72.74172,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,15-19,67.66786,67.56324,67.77248,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,20-24,62.72142,62.61786,62.82497,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,25-29,57.79546,57.69309,57.89783,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,30-34,52.8855,52.78465,52.98635,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,35-39,48.02963,47.93108,48.12818,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,40-44,43.18523,43.08907,43.28138,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,45-49,38.41921,38.32561,38.5128,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,50-54,33.73176,33.64086,33.82266,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,55-59,29.17041,29.08288,29.25795,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,60-64,24.76951,24.68632,24.85271,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,65-69,20.54781,20.46898,20.62664,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,70-74,16.52179,16.44675,16.59684,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,75-79,12.80898,12.73889,12.87907,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,80-84,9.48164,9.41568,9.54759,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,85-89,6.74639,6.68068,6.8121,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,W92000004,F,90plus,4.71873,4.63766,4.7998,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,lessthan1,79.45866,79.42934,79.48798,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,01-04,78.79574,78.76805,78.82343,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,05-09,74.84997,74.82253,74.8774,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,10-14,69.88034,69.85305,69.90764,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,15-19,64.91485,64.88772,64.94198,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,20-24,60.0081,59.98135,60.03486,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,25-29,55.14531,55.11902,55.17161,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,30-34,50.29779,50.27195,50.32363,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,35-39,45.4816,45.45626,45.50694,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,40-44,40.72421,40.69952,40.74891,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,45-49,36.04607,36.02206,36.07009,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,50-54,31.45966,31.43633,31.483,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,55-59,26.98998,26.96741,27.01255,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,60-64,22.70697,22.6854,22.72855,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,65-69,18.68006,18.65965,18.70048,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,70-74,14.86625,14.84662,14.88589,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,75-79,11.42467,11.40605,11.44329,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,80-84,8.40689,8.38874,8.42505,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,85-89,5.98273,5.96335,6.00211,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,M,90plus,4.23699,4.21007,4.26391,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,lessthan1,83.10832,83.08066,83.13598,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,01-04,82.39508,82.36907,82.42109,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,05-09,78.44257,78.41683,78.46832,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,10-14,73.47079,73.4452,73.49637,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,15-19,68.49938,68.47396,68.5248,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,20-24,63.55346,63.5283,63.57861,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,25-29,58.61693,58.59202,58.64183,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,30-34,53.69502,53.6704,53.71965,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,35-39,48.80329,48.779,48.82758,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,40-44,43.95801,43.93419,43.98182,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,45-49,39.17359,39.15031,39.19687,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,50-54,34.4615,34.43878,34.48422,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,55-59,29.85225,29.83022,29.87429,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,60-64,25.37539,25.35428,25.3965,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,65-69,21.07817,21.05814,21.0982,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,70-74,16.95726,16.93812,16.97641,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,75-79,13.14133,13.1234,13.15926,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,80-84,9.71638,9.69947,9.7333,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,85-89,6.89885,6.88198,6.91572,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E92000001,F,90plus,4.78626,4.76566,4.80686,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,lessthan1,79.1667,79.13975,79.19365,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,01-04,78.50153,78.47609,78.52698,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,05-09,74.55504,74.52982,74.58025,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,10-14,69.58569,69.56061,69.61078,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,15-19,64.62031,64.59537,64.64524,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,20-24,59.71705,59.69248,59.74163,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,25-29,54.85902,54.83487,54.88317,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,30-34,50.02199,49.99828,50.04569,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,35-39,45.21915,45.19594,45.24235,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,40-44,40.47676,40.45419,40.49934,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,45-49,35.81619,35.79427,35.8381,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,50-54,31.24628,31.22502,31.26754,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,55-59,26.79077,26.77022,26.81133,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,60-64,22.52574,22.50611,22.54538,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,65-69,18.51756,18.49898,18.53614,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,70-74,14.73155,14.71369,14.74942,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,75-79,11.3255,11.30854,11.34246,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,80-84,8.34206,8.32551,8.35862,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,85-89,5.9392,5.92148,5.95692,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,M,90plus,4.21165,4.18693,4.23638,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,lessthan1,82.85907,82.83376,82.88439,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,01-04,82.14338,82.11959,82.16717,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,05-09,78.1893,78.16575,78.21285,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,10-14,73.2161,73.19268,73.23951,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,15-19,68.24446,68.22119,68.26772,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,20-24,63.30031,63.2773,63.32332,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,25-29,58.36461,58.34183,58.38739,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,30-34,53.44516,53.42264,53.46768,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,35-39,48.55882,48.53663,48.58102,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,40-44,43.71857,43.69684,43.74031,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,45-49,38.94063,38.9194,38.96187,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,50-54,34.23732,34.21662,34.25803,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,55-59,29.64236,29.6223,29.66242,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,60-64,25.18438,25.16518,25.20359,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,65-69,20.90412,20.88591,20.92233,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,70-74,16.80835,16.79097,16.82574,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,75-79,13.02296,13.00668,13.03923,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,80-84,9.63367,9.61832,9.64902,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,85-89,6.84089,6.82555,6.85622,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,K02000001,F,90plus,4.74935,4.73055,4.76815,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,lessthan1,78.31635,78.14766,78.48505,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,01-04,77.7563,77.5975,77.9151,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,05-09,73.81282,73.65524,73.97041,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,10-14,68.84519,68.68829,69.00209,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,15-19,63.88739,63.73138,64.04339,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,20-24,59.02629,58.87275,59.17983,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,25-29,54.25128,54.1015,54.40106,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,30-34,49.48584,49.33967,49.63202,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,35-39,44.74455,44.60208,44.88702,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,40-44,40.04408,39.90575,40.1824,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,45-49,35.39062,35.25605,35.5252,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,50-54,30.85282,30.72208,30.98357,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,55-59,26.4178,26.29096,26.54463,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,60-64,22.13512,22.01287,22.25738,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,65-69,18.15843,18.04188,18.27498,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,70-74,14.43904,14.32728,14.5508,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,75-79,11.0615,10.95378,11.16922,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,80-84,8.12332,8.01678,8.22986,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,85-89,5.79783,5.68204,5.91361,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,M,90plus,4.09007,3.92599,4.25415,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,lessthan1,82.29699,82.14249,82.45149,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,01-04,81.62794,81.48259,81.7733,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,05-09,77.6664,77.52207,77.81074,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,10-14,72.70027,72.55682,72.84371,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,15-19,67.72381,67.58099,67.86662,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,20-24,62.79914,62.65803,62.94025,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,25-29,57.87825,57.73878,58.01771,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,30-34,52.96054,52.82255,53.09854,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,35-39,48.08185,47.94578,48.21791,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,40-44,43.23464,43.10089,43.36838,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,45-49,38.46455,38.3336,38.5955,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,50-54,33.77009,33.64208,33.8981,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,55-59,29.21075,29.08647,29.33503,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,60-64,24.78249,24.66301,24.90198,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,65-69,20.57252,20.45936,20.68567,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,70-74,16.55526,16.44787,16.66265,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,75-79,12.75671,12.65508,12.85835,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,80-84,9.48161,9.38529,9.57793,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,85-89,6.72006,6.62274,6.81739,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,N92000002,F,90plus,4.65149,4.52967,4.77331,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,lessthan1,77.11636,77.02207,77.21066,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,01-04,76.38899,76.29943,76.47855,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,05-09,72.43914,72.3504,72.52787,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,10-14,67.46849,67.38023,67.55676,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,15-19,62.50729,62.41962,62.59495,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,20-24,57.62248,57.53626,57.70869,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,25-29,52.78526,52.70063,52.8699,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,30-34,48.00326,47.92063,48.08588,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,35-39,43.29121,43.21115,43.37127,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,40-44,38.66852,38.5918,38.74525,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,45-49,34.15653,34.08311,34.22994,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,50-54,29.70409,29.63341,29.77476,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,55-59,25.35517,25.28711,25.42323,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,60-64,21.22517,21.16025,21.29008,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,65-69,17.32972,17.26815,17.3913,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,70-74,13.73996,13.68075,13.79917,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,75-79,10.60388,10.54763,10.66014,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,80-84,7.8543,7.79876,7.90984,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,85-89,5.62416,5.56316,5.68516,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,M,90plus,4.07394,3.98485,4.16304,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,lessthan1,81.13264,81.04624,81.21904,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,01-04,80.38931,80.30844,80.47018,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,05-09,76.42649,76.34639,76.5066,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,10-14,71.4396,71.35976,71.51945,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,15-19,66.46544,66.3861,66.54478,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,20-24,61.53423,61.456,61.61246,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,25-29,56.60335,56.52594,56.68077,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,30-34,51.7018,51.62547,51.77812,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,35-39,46.85925,46.78455,46.93394,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,40-44,42.06972,41.99721,42.14224,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,45-49,37.34608,37.27571,37.41645,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,50-54,32.71705,32.64884,32.78526,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,55-59,28.20513,28.13933,28.27094,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,60-64,23.85007,23.78728,23.91286,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,65-69,19.6638,19.60444,19.72317,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,70-74,15.72717,15.67092,15.78341,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,75-79,12.16031,12.10802,12.21259,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,80-84,9.01759,8.96814,9.06705,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,85-89,6.41251,6.36233,6.4627,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,S92000003,F,90plus,4.46563,4.40193,4.52932,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,lessthan1,78.42739,78.30498,78.54979,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,01-04,77.75199,77.63699,77.86699,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,05-09,73.79593,73.68188,73.90999,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,10-14,68.83281,68.71952,68.94611,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,15-19,63.85745,63.74466,63.97024,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,20-24,58.95532,58.84411,59.06652,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,25-29,54.09314,53.98369,54.20258,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,30-34,49.30606,49.19952,49.41261,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,35-39,44.55782,44.45469,44.66095,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,40-44,39.86051,39.76149,39.95953,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,45-49,35.24734,35.15229,35.34238,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,50-54,30.72967,30.63841,30.82093,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,55-59,26.29831,26.21075,26.38587,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,60-64,22.07287,21.99002,22.15573,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,65-69,18.12465,18.04676,18.20254,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,70-74,14.39334,14.31866,14.46802,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,75-79,11.04412,10.97311,11.11514,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,80-84,8.16044,8.0913,8.22957,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,85-89,5.75838,5.68493,5.83182,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,M,90plus,4.03897,3.9357,4.14223,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,lessthan1,82.26551,82.15245,82.37858,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,01-04,81.51828,81.41225,81.62431,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,05-09,77.55462,77.44954,77.6597,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,10-14,72.57353,72.46893,72.67813,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,15-19,67.60545,67.50165,67.70924,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,20-24,62.65762,62.5549,62.76035,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,25-29,57.71867,57.61693,57.8204,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,30-34,52.8113,52.71111,52.91149,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,35-39,47.94305,47.84496,48.04115,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,40-44,43.11076,43.01527,43.20624,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,45-49,38.34453,38.25173,38.43733,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,50-54,33.64735,33.55722,33.73748,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,55-59,29.11034,29.0237,29.19698,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,60-64,24.73803,24.65591,24.82014,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,65-69,20.51121,20.43368,20.58873,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,70-74,16.49201,16.41829,16.56574,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,75-79,12.78235,12.71353,12.85117,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,80-84,9.42509,9.36058,9.4896,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,85-89,6.64958,6.58575,6.71341,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,W92000004,F,90plus,4.61895,4.54078,4.69712,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,lessthan1,79.53316,79.50394,79.56239,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,01-04,78.86648,78.83889,78.89407,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,05-09,74.91769,74.89034,74.94504,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,10-14,69.94702,69.9198,69.97424,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,15-19,64.98156,64.9545,65.00861,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,20-24,60.07286,60.04618,60.09954,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,25-29,55.2155,55.1893,55.24171,LE
