Period,Code,Sex,age group,Healthy Life Expectancy (HLE) _,HLE Lower CI_,HLE Upper CI_,TransformationType
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,65-69,10.91066,10.77558,11.04574,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,70-74,8.12424,7.99091,8.25757,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,75-79,5.73339,5.60069,5.86608,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,80-84,3.83475,3.71412,3.95539,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,85-89,2.44973,2.35003,2.54942,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,90plus,1.54403,1.45073,1.63733,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,lessthan1,63.12901,62.98176,63.27627,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,01-04,62.44889,62.30109,62.59668,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,05-09,58.7087,58.56214,58.85527,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,10-14,54.02425,53.87982,54.16867,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,15-19,49.36934,49.22728,49.5114,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,20-24,44.80469,44.6652,44.94418,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,25-29,40.34221,40.20569,40.47873,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,30-34,35.96673,35.83374,36.09972,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,35-39,31.70444,31.57457,31.83431,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,40-44,27.5887,27.46234,27.71507,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,45-49,23.65967,23.53683,23.78251,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,50-54,19.92866,19.80901,20.04831,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,55-59,16.42955,16.31331,16.54579,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,60-64,13.22273,13.11002,13.33544,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,65-69,10.34846,10.23864,10.45828,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,70-74,7.77767,7.66796,7.88737,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,75-79,5.56444,5.45228,5.67659,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,80-84,3.78452,3.67754,3.8915,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,85-89,2.44274,2.35415,2.53133,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,90plus,1.53582,1.45279,1.61884,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,lessthan1,63.56595,63.40583,63.72607,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,01-04,62.85441,62.69384,63.01497,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,05-09,59.17276,59.01384,59.33168,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,10-14,54.55809,54.40194,54.71425,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,15-19,49.96891,49.81573,50.12208,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,20-24,45.47142,45.32174,45.6211,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,25-29,41.0585,40.91233,41.20467,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,30-34,36.71196,36.56879,36.85513,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,35-39,32.46082,32.32056,32.60108,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,40-44,28.35255,28.21545,28.48965,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,45-49,24.41281,24.27911,24.54652,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,50-54,20.66541,20.535,20.79581,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,55-59,17.15126,17.02412,17.27839,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,60-64,13.89288,13.76911,14.01665,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,65-69,10.8521,10.7313,10.9729,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,70-74,8.10179,7.98215,8.22143,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,75-79,5.73905,5.61925,5.85885,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,80-84,3.85342,3.74441,3.96242,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,85-89,2.46552,2.3754,2.55564,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,90plus,1.55026,1.46601,1.6345,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,lessthan1,61.15093,60.26472,62.03714,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,01-04,60.50761,59.61803,61.39719,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,05-09,56.90864,56.02972,57.78756,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,10-14,52.3843,51.52337,53.24522,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,15-19,47.85696,47.01419,48.69973,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,20-24,43.39416,42.56853,44.2198,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,25-29,39.08412,38.27503,39.8932,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,30-34,34.80353,34.00742,35.59965,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,35-39,30.58042,29.80203,31.35881,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,40-44,26.51925,25.7714,27.26709,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,45-49,22.65311,21.93066,23.37556,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,50-54,18.99782,18.29609,19.69955,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,55-59,15.66277,14.98428,16.34126,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,60-64,12.64602,11.99248,13.29956,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,65-69,10.0544,9.43912,10.66969,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,70-74,7.72089,7.12302,8.31876,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,75-79,5.65987,5.06441,6.25533,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,80-84,3.98012,3.38865,4.57159,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,85-89,2.73851,2.2489,3.22813,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,90plus,1.93773,1.47481,2.40064,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,lessthan1,62.77082,61.86642,63.67522,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,01-04,62.05382,61.14546,62.96218,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,05-09,58.13319,57.22596,59.04042,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,10-14,53.31988,52.41707,54.22269,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,15-19,48.59412,47.69876,49.48947,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,20-24,44.01387,43.12902,44.89872,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,25-29,39.60213,38.73664,40.46762,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,30-34,35.29691,34.44817,36.14564,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,35-39,31.14518,30.31514,31.97522,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,40-44,27.16085,26.35348,27.96822,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,45-49,23.36992,22.58548,24.15437,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,50-54,19.82952,19.06911,20.58993,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,55-59,16.53126,15.79204,17.27048,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,60-64,13.48315,12.76902,14.19729,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,65-69,10.7026,10.01402,11.39117,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,70-74,8.18958,7.51876,8.8604,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,75-79,5.99678,5.33467,6.65888,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,80-84,4.17467,3.534,4.81535,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,85-89,2.75937,2.22599,3.29276,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,90plus,1.77299,1.27261,2.27337,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,lessthan1,62.32036,61.90044,62.74028,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,01-04,61.57028,61.14908,61.99147,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,05-09,57.76267,57.34435,58.18098,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,10-14,53.00544,52.59278,53.4181,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,15-19,48.29424,47.88838,48.7001,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,20-24,43.70655,43.30855,44.10455,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,25-29,39.22189,38.8323,39.61148,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,30-34,34.88705,34.50893,35.26517,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,35-39,30.71182,30.34504,31.0786,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,40-44,26.69977,26.34629,27.05324,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,45-49,22.89852,22.55727,23.23977,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,50-54,19.27441,18.94219,19.60663,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,55-59,15.86459,15.54188,16.1873,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,60-64,12.7389,12.42335,13.05444,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,65-69,9.95797,9.64643,10.26951,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,70-74,7.50293,7.18534,7.82053,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,75-79,5.41763,5.07957,5.7557,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,80-84,3.73813,3.41834,4.05793,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,85-89,2.46986,2.20339,2.73632,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,90plus,1.62076,1.36918,1.87234,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,lessthan1,62.63604,62.15223,63.11985,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,01-04,61.89864,61.41384,62.38344,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,05-09,58.24481,57.76712,58.72249,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,10-14,53.66466,53.19888,54.13045,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,15-19,49.11663,48.66363,49.56964,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,20-24,44.66533,44.22733,45.10332,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,25-29,40.29596,39.87322,40.71871,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,30-34,36.01104,35.60097,36.4211,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,35-39,31.8453,31.44896,32.24165,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,40-44,27.84711,27.46228,28.23194,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,45-49,24.00769,23.63705,24.37832,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,50-54,20.33798,19.97896,20.69701,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,55-59,16.89764,16.54772,17.24756,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,60-64,13.70403,13.36164,14.04643,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,65-69,10.71197,10.37483,11.0491,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,70-74,8.01752,7.6796,8.35543,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,75-79,5.72329,5.37546,6.07112,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,80-84,3.89985,3.58701,4.21269,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,85-89,2.53727,2.27818,2.79636,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,90plus,1.64943,1.40581,1.89305,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,lessthan1,61.4148,60.99196,61.83763,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,01-04,60.71394,60.28961,61.13828,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,05-09,56.96006,56.539,57.38112,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,10-14,52.26448,51.8494,52.67956,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,15-19,47.61144,47.2033,48.01958,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,20-24,43.07942,42.679,43.47985,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,25-29,38.64053,38.24959,39.03148,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,30-34,34.35366,33.97849,34.72884,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,35-39,30.20082,29.84447,30.55717,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,40-44,26.21347,25.86974,26.55721,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,45-49,22.41019,22.0819,22.73847,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,50-54,18.81648,18.50354,19.12941,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,55-59,15.4434,15.14345,15.74334,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,60-64,12.35763,12.07057,12.64468,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,65-69,9.60961,9.33391,9.88531,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,70-74,7.17831,6.90434,7.45227,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,75-79,5.11335,4.83379,5.3929,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,80-84,3.45813,3.19364,3.72263,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,85-89,2.17949,1.96355,2.39542,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,90plus,1.29503,1.09929,1.49078,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,lessthan1,62.03363,61.56845,62.49882,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,01-04,61.26215,60.79618,61.72812,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,05-09,57.55907,57.10034,58.0178,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,10-14,52.94082,52.49474,53.38689,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,15-19,48.36631,47.93469,48.79793,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,20-24,43.88456,43.47007,44.29905,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,25-29,39.50456,39.10418,39.90495,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,30-34,35.22815,34.83927,35.61704,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,35-39,31.06826,30.69107,31.44544,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,40-44,27.05561,26.69138,27.41984,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,45-49,23.23621,22.88529,23.58712,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,50-54,19.60177,19.2634,19.94014,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,55-59,16.22625,15.89911,16.55338,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,60-64,13.12445,12.80957,13.43933,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,65-69,10.28302,9.9778,10.58823,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,70-74,7.74831,7.4471,8.04951,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,75-79,5.556,5.25297,5.85904,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,80-84,3.7524,3.47687,4.02792,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,85-89,2.38291,2.15668,2.60915,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,90plus,1.43551,1.22933,1.64169,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,lessthan1,63.35759,63.18964,63.52554,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,01-04,62.68378,62.51522,62.85233,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,05-09,58.96118,58.79417,59.12819,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,10-14,54.29745,54.13309,54.46182,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,15-19,49.66232,49.50083,49.82381,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,20-24,45.11387,44.95548,45.27226,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,25-29,40.66242,40.50757,40.81727,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,30-34,36.28893,36.13807,36.43978,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,35-39,32.02645,31.87934,32.17356,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,40-44,27.90568,27.76249,28.04886,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,45-49,23.96851,23.82991,24.10712,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,50-54,20.23103,20.09662,20.36544,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,55-59,16.72162,16.59162,16.85162,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,60-64,13.49067,13.36497,13.61637,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,65-69,10.57911,10.45741,10.70082,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,70-74,7.98385,7.86371,8.104,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,75-79,5.72854,5.60705,5.85003,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,80-84,3.9107,3.79651,4.0249,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,85-89,2.52401,2.42929,2.61873,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,90plus,1.58669,1.49725,1.67613,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,lessthan1,63.88497,63.70353,64.06641,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,01-04,63.18454,63.00258,63.3665,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,05-09,59.51796,59.33791,59.69801,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,10-14,54.92056,54.74366,55.09745,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,15-19,50.34393,50.1704,50.51745,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,20-24,45.8545,45.68487,46.02413,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,25-29,41.44436,41.27878,41.60994,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,30-34,37.09627,36.9343,37.25824,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,35-39,32.83843,32.67966,32.99721,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,40-44,28.7166,28.56123,28.87198,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,45-49,24.75859,24.60724,24.90994,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,50-54,20.99448,20.8471,21.14185,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,55-59,17.45232,17.30881,17.59583,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,60-64,14.16421,14.02469,14.30373,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,65-69,11.08947,10.95391,11.22503,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,70-74,8.30305,8.16984,8.43625,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,75-79,5.89599,5.76297,6.02901,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,80-84,3.97374,3.85214,4.09534,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,85-89,2.5425,2.44183,2.64316,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,90plus,1.59653,1.50223,1.69082,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,lessthan1,63.08852,62.93985,63.23719,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,01-04,62.40561,62.25641,62.5548,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,05-09,58.67474,58.52688,58.8226,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,10-14,54.00378,53.85822,54.14933,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,15-19,49.36494,49.22193,49.50795,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,20-24,44.81883,44.67857,44.95909,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,25-29,40.37228,40.23513,40.50942,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,30-34,36.01368,35.8801,36.14726,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,35-39,31.76817,31.63803,31.89832,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,40-44,27.66869,27.54208,27.79529,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,45-49,23.75637,23.63389,23.87884,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,50-54,20.04255,19.92378,20.16132,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,55-59,16.55556,16.4406,16.67053,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,60-64,13.34929,13.23798,13.46061,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,65-69,10.46339,10.3553,10.57147,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,70-74,7.89526,7.78807,8.00244,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,75-79,5.66556,5.55649,5.77463,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,80-84,3.87134,3.76905,3.97364,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,85-89,2.50532,2.42041,2.59022,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,90plus,1.57926,1.49917,1.65935,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,lessthan1,63.58898,63.42775,63.75021,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,01-04,62.88454,62.72285,63.04622,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,05-09,59.21684,59.05689,59.3768,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,10-14,54.62112,54.46403,54.77821,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,15-19,50.04874,49.89473,50.20275,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,20-24,45.56412,45.41366,45.71457,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,25-29,41.16126,41.01448,41.30804,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,30-34,36.82467,36.68115,36.96819,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,35-39,32.58445,32.44393,32.72497,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,40-44,28.48417,28.34683,28.62151,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,45-49,24.55032,24.41663,24.684,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,50-54,20.80893,20.6788,20.93905,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,55-59,17.29328,17.16654,17.42002,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,60-64,14.03279,13.90946,14.15612,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,65-69,10.99306,10.87301,11.11311,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,70-74,8.24362,8.12529,8.36195,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,75-79,5.86712,5.74848,5.98576,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,80-84,3.96521,3.85692,4.0735,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,85-89,2.54051,2.45084,2.63019,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,90plus,1.59284,1.50894,1.67675,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,lessthan1,61.73378,60.95109,62.51647,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,01-04,61.00532,60.21971,61.79092,HLE
